7774,Lenz,3,2074.544,2055.01,1,0.02460892,0.5931596
375,Lindstroem,3,2010.496,2014.252,2,0.39935,0.8999869
2757,N'Dicka,3,2007.625,2005.31,2,0.4936302,0.2824963
4741,Ramaj,3,2002.47,1800.11,0,0,0
6783,Rode,3,1975.312,1955.955,1,0.3428562,0.6763051
4967,Schubert,3,1989.77,1989.77,0,0,0
7364,Silva_Melo(Tuta),3,2009.865,1998.4,2,0.5006249,0.2824963
711,Sow,3,1997.519,1971.852,2,0.4680587,0.6313851
9591,Toure,3,2027.54,2027.54,0,0,0
228,Trapp,3,2038.165,316.304,2,0.5008243,0
313,Zuber,3,1991.49,1991.49,0,0,0
6558,Adli,4,2015.367,2059.131,1,0.1333324,0.7931738
7553,Alario,4,2002.209,2019.734,1,0.5016496,0.923126
1595,Andrich,4,2030.445,2046.223,1,0.2135407,0.4778486
7055,Aranguiz,4,2026.689,2030.882,1,0.7393448,0.5056175
223,Arias,4,1985.88,1985.88,0,0,0
5532,Azmoun,4,2028.57,2028.57,0,0,0
7710,Bailey,4,2031.19,2021.99,0,0,0
4754,Bakker,4,2008.499,2008.382,1,0.04771819,0.2789059
6044,Baumgartlinger,4,2021.92,2021.92,0,0,0
6317,Bellarabi,4,2015.32,2038.51,0,0,0
950,Demirbay,4,2017.006,2032.665,1,0.8175586,0.488874
3806,Diaby,4,2065.959,2177.982,2,0.8903458,0.8065225
7454,Dragovic,4,2010.56,2001.69,0,0,0
8397,Fosu-Mensah,4,1987.22,1987.22,0,0,0
7850,Frimpong,4,1974.3,2005.424,2,0.4985822,0.2614887
1473,Gray,4,1966.47,1966.47,0,0,0
1543,Grill,4,1993.61,1787.58,0,0,0
9691,Hincapie,4,1980.369,2006.044,1,0.9566954,0.244111
2933,Hradecky,4,2031.449,323.805,2,0.5000196,0
6100,Jedvaj,4,2008.98,2008.98,0,0,0
7880,Kossounou,4,2003,2005.83,0,0,0
5884,L.Bender,4,2039.73,2039.73,0,0,0
7735,Palacios,4,2066.785,2071.336,1,0.247448,0.5168408
2921,Paulinho,4,1996.357,2042.711,1,0.1335524,0.8153819
650,S.Bender,4,2044.72,2044.72,0,0,0
790,Schick,4,2041.079,2131.156,1,0.5032728,0.887992
1375,Sinkgraven,4,2039.33,2032.39,0,0,0
4978,Tah,4,2005.304,2019.409,2,0.4867387,0.255877
5928,Tapsoba,4,2022.619,2053.642,2,0.5296214,0.2647963
8796,Weiser,4,1981.65,1981.65,0,0,0
9740,Wendell,4,2012.48,2012.48,0,0,0
9708,Wirtz,4,2023.766,2047.875,2,0.505742,0.7052414
6648,Akanji,5,1999.06,2049.33,0,0,0
9862,Bellingham,5,2092.859,2091.092,3,0.2980283,0.5876923
3687,Brandt,5,2039.491,2066.549,1,0.7162374,0.8995452
5527,Burki,5,2023.64,1646.71,0,0,0
6854,Can,5,2041.153,2029.744,3,0.8682077,0.2697181
2517,Dahoud,5,2084.917,2093.59,3,0.6872357,0.5796202
5992,Delaney,5,2053.44,2053.44,0,0,0
7011,Guerreiro,5,2017.306,2067.565,3,0.0365683,0.5846994
4576,Haaland,5,2081.25,2123.68,0,0,0
9990,Hazard,5,2021.358,2046.34,3,0.9514055,0.5810639
7202,Hitz,5,2028.56,1671.68,0,0,0
695,Hummels,5,2071.904,2068.196,3,0.5032696,0.2800876
978,Kobel,5,2028.946,346.022,3,0.4994548,0
6181,Malen,5,2009.065,2051.593,3,0.4213372,0.8825771
9385,Meunier,5,1985.46,2022.65,0,0,0
4848,Morey,5,2018.43,2018.43,0,0,0
8755,Moukoko,5,1985.43,1975.01,0,0,0
496,Passlack,5,1976.8,1992.59,0,0,0
946,Pisczek,5,2017.59,2029.34,0,0,0
8953,Pongracic,5,1991.214,1998.257,1,0.1451091,0.2755271
4704,Reus,5,2058.061,2131.51,2,0.2446429,0.7916207
4697,Reyna,5,2084.631,2115.653,2,0.7561756,0.7894156
1593,Schmelzer,5,1988.33,1988.33,0,0,0
643,Schulz,5,1970.94,1987.31,0,0,0
8175,Witsel,5,2000.064,2033.156,1,0.4950491,0.5987595
5249,Wolf,5,2017.04,2007.26,0,0,0
7436,Zagadou,5,2004.55,1991.634,2,0.1480656,0.2899669
6354,Awoniyi,6,2018.385,2000.45,1,0.2462788,0.8659412
9954,Baumgartl,6,2029.386,2006.197,2,0.3267003,0.2946439
7250,Becker,6,2035.99,2028.83,2,0.5050955,0.767841
6750,Behrens,6,1917.85,1924.51,0,0,0
6917,Bulter,6,2018.57,2018.57,0,0,0
4792,Dajaku,6,2004.51,2004.51,0,0,0
753,Endo,6,2011.71,2011.71,0,0,0
6739,Gentner,6,2006.79,2006.79,0,0,0
9044,Giesselmann,6,2013.644,2020.702,1,0.03946485,0.7053931
2020,Gogia,6,2004.51,2004.51,0,0,0
2366,Haraguchi,6,1958.754,1987.325,1,0.6733183,0.7098824
3045,Heintz,6,1977.659,1973.589,1,0.8273798,0.3014429
7822,Jaeckel,6,1966.649,1923.459,2,0.5046966,0.2958058
2489,Jensen,6,2004.51,2004.51,0,0,0
1882,Khedira,6,2013.041,2002.445,2,0.5008243,0.545698
4467,Knoche,6,2074.868,2056.149,1,0.499999,0.2856399
9107,Luthe,6,2072.06,287.2,2,0.4991874,0
2158,Michel,6,1936.39,1936.157,1,0.7422608,0.8725564
2208,Mohwald,6,1968.51,1968.51,0,0,0
7768,Musa,6,2018.54,2007.88,0,0,0
9466,Oczipka,6,1985.227,1978.19,1,0.9812489,0.5836921
2485,Oeztunali,6,1975.57,1975.57,0,0,0
4884,Pohjanpalo,6,2033.4,2024.08,0,0,0
3698,Promel,6,2051.221,2047.655,2,0.5311689,0.6511578
2056,Ronnow,6,2006.77,1800.02,0,0,0
9125,Ryerson,6,2014.122,1999.217,1,0.02857055,0.5903072
2701,Schaefer,6,2030.52,2030.52,0,0,0
6359,Trimmel,6,2042.064,2057.222,1,0.9539308,0.7053931
2441,Ujah,6,2004.51,2004.51,0,0,0
810,Voglsammer,6,1957.146,1992.781,1,0.2540506,0.9141473
