9946,0.8647969,0.2575698,2036.15,2054.106
7068,0.7442986,0.7760884,1983.432,2006.379
549,0.5000011,0.2822611,2003.285,2002.665
3721,0.3134765,0.5403981,2049.117,2065.432
3257,0.2424982,0.7693543,1912.117,1929.111
4289,0.03121346,0.5381535,2004.619,2020.968
7633,0.1385065,0.2485911,2051.775,2054.593
8873,0.4966996,0.8860772,2027.305,2060.041
4206,0.674971,0.5381535,2008.833,2025.135
2523,0.9489806,0.5336641,2002.059,2034.358
6371,0.5033023,0,2021.244,285.904
1869,0.5049509,0,2051.568,310.539
1839,0.1533604,0.8064032,2072.583,2069.135
8120,0.07082735,0.2744165,2033.837,2023.306
934,0.2590027,0.5303088,2076.514,2072.453
2684,0.942376,0.2789059,2019.101,2005.094
6615,0.6551611,0.2811506,2067.06,2054.593
6626,0.7542008,0.5235748,1995.954,1996.904
1744,0.3580422,0.2766612,2077.786,2064.382
4753,0.5049509,0.9343493,1992.982,2027.888
8141,0.8746991,0.8176265,1998.619,1992.445
9871,0.5016496,0.7345738,1977.406,1983.475
7369,0.1863756,0.8950558,1960.965,2009.485
6333,0.06422681,0.2553251,1997.324,1995.856
5817,0.6320539,0.2575698,1999.407,1975.823
1896,0.7855653,0.6099828,1994.11,1994.77
2678,0.3431883,0.2598146,2005.981,2009.229
8777,0.4950491,0.9062792,2003.241,2017.549
3927,0.5000011,0,2000,1997
6977,0.9374259,0.2710379,1980.567,1970.423
1170,0.7921678,0.9040345,2002.078,2048.522
5030,0.1797729,0.6054935,1939.003,1966.636
792,0.490097,0.6167169,1965.62,1981.25
2979,0.499999,0.4719475,2027.194,2032.515
2116,0.5033004,0.7727332,1923.722,1967.331
8098,0.6502091,0.2833953,2051.39,2043.335
5845,0.2804612,0.9343493,1958.127,2019.028
9183,0.04606754,0.2833953,1935.69,1920.929
4031,0.7178863,0.923126,1924.141,1964.57
852,0.5049509,0,1981.09,1779.22
5970,0.9572321,0.2789059,1993.563,1937.421
8584,0.7096328,0.6133616,1979.1,1986.92
7434,0.2837626,0.6200956,1934.04,1930.899
6461,0.3514396,0.2878847,2025.866,2012.081
2636,0.03286421,0.2598146,2035.848,1976.659
673,0.334935,0.2620591,1980.255,1910.902
2330,0.1302531,0.8097584,2045.529,2030.892
966,0.6469097,0.2508357,2010.348,1970.589
7100,0.4983504,0.8973005,2012.798,2051.79
4094,0.2441487,0.5381535,2020.719,2005.047
4112,0.9473299,0.2530805,2049.288,1987.491
9100,0.5033023,0,2028.47,784.147
3878,0.7459494,0.5291748,2024.017,2008.807
7586,0.8614955,0.8209817,2009.737,2018.986
6232,0.4966996,0.710993,1971.916,2012.959
3628,0.03286226,0.5707129,1995.058,2035.879
5375,0.1352031,0.2676826,2005.327,2004.569
1219,0.5033004,0.2654378,2010.414,2031.661
6673,0.8730484,0.2744165,2023.587,2036.943
3980,0.7310913,0.7951798,2064.725,2036.809
1057,0.6700171,0.5662235,2006.001,2011.763
7156,0.9539308,0.5684682,2028.065,2042.241
9525,0.3134744,0.5662235,2073.521,2071.153
2595,0.2656052,0.7951798,2068.754,2054.599
9505,0.499999,0,2007.65,284.567
9947,0.5033004,0.9343493,2044.057,2023.905
7391,0.670019,0.5561109,2024.96,2024.318
8156,0.9572338,0.5516215,2058.408,2041.631
6592,0.5000011,0.2777719,1988.182,1971.245
6796,0.159965,0.2643039,2046.311,2037.997
1607,0.4983504,0,2047.975,319.657
5695,0.2424982,0.7760884,2050.359,2093.973
5500,0.8647969,0.2867506,2037.998,2052.359
9512,0.7575039,0.7693543,2000.174,1999.165
9336,0.03121346,0.5561109,2012.062,2024.31
4813,0.3217298,0.5606002,1996.674,2009.603
8221,0.4950491,0.8905665,2011.915,2027.443
7553,0.5016496,0.923126,2002.209,2019.734
7055,0.7393448,0.5056175,2026.689,2030.882
4754,0.04771819,0.2789059,2008.499,2008.382
3806,0.879651,0.8198712,2065.959,2177.982
7850,0.9456773,0.2766612,1974.3,2005.424
2933,0.5049509,0,2031.449,323.805
7735,0.247448,0.5168408,2066.785,2071.336
2921,0.1335524,0.8153819,1996.357,2042.711
4978,0.6568118,0.2654378,2005.304,2019.409
5928,0.3415356,0.2766612,2022.619,2053.642
9708,0.5033004,0.7121271,2023.766,2047.875
8666,0.9407272,0.268793,1946.604,1944.736
4555,0.7393467,0.4999941,1975.565,1961.321
4284,0.05102146,0.2822611,1991.272,1954.85
1923,0.3415376,0.2822611,2069.483,2021.582
7567,0.1583144,0.8030244,2040.954,2025.839
524,0.4950491,0,2040.394,311.995
4040,0.6452591,0.268793,2020.121,2002.806
4592,0.5016516,0.6369189,1986.013,1972.544
1439,0.5000011,0.8883218,1948.457,1980.669
1182,0.2457994,0.5089728,2022.864,2008.673
7796,0.8499411,0.8097584,1932.734,1962.506
9776,0.9605332,0.5954041,2083.83,2068.346
3302,0.499999,0.2878847,2079.017,2051.634
2422,0.6683663,0.5931596,1991.684,1985.449
1477,0.75255,0.8153819,1974.167,1972.976
1624,0.2193868,0.7951798,2002.597,1989.252
7774,0.02460892,0.5931596,2074.544,2055.01
375,0.5049509,0.916392,2010.496,2014.252
2757,0.1500591,0.2833953,2007.625,2005.31
7364,0.8466376,0.2833953,2009.865,1998.4
711,0.2986185,0.5886703,1997.519,1971.852
228,0.5016496,0,2038.165,316.304
18,0.03451496,0.5201961,2060.279,2079.281
9481,0.7773119,0.7603757,2112.135,2114.551
4777,0.117048,0.2620591,2064.912,2067.971
7346,0.6386564,0.5224408,2052.801,2053.218
3502,0.4983504,0.8501624,2098.981,2147.659
6797,0.227642,0.7491524,2015.293,2044.377
805,0.9506311,0.5224408,2036.649,2029.938
1472,0.3712494,0.5179515,2006.469,2018.256
2738,0.5016516,0.2732825,2031.766,2053.01
7206,0.509905,0,1929.585,1408.63
9986,0.8780022,0.2643039,2030.972,2053.239
1277,0.797118,0.8602753,1930.139,1944.001
207,0.6568118,0.2654378,2023.498,1922.347
3231,0.95228,0.2811506,2025.175,1919.962
6154,0.3481383,0.2609487,2027.676,1922.235
5802,0.7987687,0.5752022,2020.593,2016.576
1123,0.499999,0.5707129,2001.134,1987.235
3037,0.2111335,0.8490519,1949.993,1950.38
2913,0.5016496,0.9074133,2006.502,2018.852
6484,0.1863736,0.5572448,2087.135,2082.822
7342,0.5033004,0,2072.902,366.295
3186,0.04771819,0.2676826,2058.975,1927.575
9053,0.6419578,0.5179515,2025.906,2022.434
1006,0.504953,0.7491524,1986.367,2030.893
7999,0.5033023,0,2089.212,267.408
2332,0.3547429,0.5112175,2040.744,2032.98
7511,0.8614955,0.2710379,2043.17,2035.193
7070,0.9407272,0.5224408,2035.746,2073.651
485,0.5000011,0.2800165,2093.512,2094.346
5108,0.7228401,0.8860772,2031.658,2090.858
736,0.1203492,0.2598146,2041.202,2014.029
2265,0.2837646,0.8883218,1984.056,2016.081
6242,0.04441887,0.5179515,2040.796,2054.954
7458,0.9489787,0.5639789,1967.671,1964.225
3316,0.329981,0.5594895,2009.273,2010.218
311,0.499999,0,2044.328,282.327
9034,0.5016496,0.2878847,2039.215,1997.43
4627,0.5082522,0.7547758,2001.835,2046.854
4161,0.6551611,0.5594895,1987.689,1984.096
6200,0.859843,0.2833953,2060.865,2000.834
4356,0.05432078,0.5617342,1966.17,1969.941
9485,0.7294407,0.8894559,1999.901,2006.555
9469,0.1451071,0.2789059,2007.169,2018.809
1040,0.2705573,0.882722,1964.849,1977.503
9862,0.27221,0.6010042,2092.859,2091.092
3687,0.7162374,0.8995452,2039.491,2066.549
6854,0.8581942,0.2755271,2041.153,2029.744
2517,0.7261415,0.6032488,2084.917,2093.59
7011,0.0394668,0.5920255,2017.306,2067.565
9990,0.9522818,0.5987595,2021.358,2046.34
695,0.4983504,0.2889951,2071.904,2068.196
978,0.5000011,0,2028.946,346.022
6181,0.2705593,0.8748538,2009.065,2051.593
8953,0.1451091,0.2755271,1991.214,1998.257
8175,0.4950491,0.5987595,2000.064,2033.156
18,0.8519334,0.8099132,2056.369,2068.799
9481,0.1415169,0.8077081,2107.377,2104.94
7346,0.7520825,0.5232538,2049.827,2044.806
3502,0.499999,0.9157566,2093.625,2137.513
7529,0.499999,0.7084799,2110.439,2117.863
6797,0.2364573,0.5100234,2012.314,2036.11
805,0.9354156,0.2829009,2034.374,2023.349
6782,0.04493954,0.2762858,2015.8,2000.992
2738,0.6473204,0.280696,2030.245,2045.689
7206,0.5032728,0,1929.688,1402.63
9986,0.3477669,0.2762858,2029.439,2045.978
6558,0.7308046,0.8108144,2014.899,2058.48
7055,0.6751499,0.5395906,2029.852,2029.445
4754,0.05148923,0.5484109,2011.544,2006.971
950,0.3444951,0.5440007,2020.11,2031.241
3806,0.2724713,0.8108144,2065.491,2177.331
7850,0.9665188,0.5440007,1977.404,2004
9691,0.1202391,0.2507262,1987.399,2003.77
2933,0.5016379,0,2041.835,320.805
4978,0.4950903,0.2705719,2012.068,2017.193
5928,0.8797629,0.2617516,2029.501,2051.4
9708,0.5000011,0.887992,2022.265,2047.447
5817,0.653868,0.2851061,1993.936,1972.684
1896,0.2119038,0.6423277,1989.874,1991.456
8777,0.5032728,0.9201669,1999.965,2014.099
1840,0.3444931,0.280696,2002.744,2011.493
483,0.7782729,0.9201669,2003.294,2003.12
3927,0.4967252,0,1993.544,1994
5571,0.05148715,0.280696,1960.554,1990.413
6977,0.9468739,0.2829009,1975.089,1967.285
1170,0.2053562,0.9201669,1998.802,2045.072
5030,0.7717254,0.6313025,1934.729,1963.327
792,0.4967252,0.6268923,1961.33,1977.943
4656,0.498364,0.8725564,2012.372,2041.313
3302,0.498364,0.2882125,2085.609,2050.979
4765,0.6211319,0.5704616,2030.079,2014.736
4338,0.2430069,0.82625,2054.087,2077.323
1477,0.9566973,0.5682566,1972.469,1973.849
1624,0.04003084,0.5704616,2000.884,1990.146
375,0.7373521,0.8152246,2006.606,2024.322
2757,0.1316974,0.2639567,2014.575,2004.263
7364,0.8650307,0.2771871,2016.679,1997.518
711,0.3133939,0.5858971,1995.706,1972.892
228,0.5081855,0,2049.851,310.304
1006,0.5065466,0.7261205,1983.655,2026.837
7999,0.5032728,0,2087.265,264.408
6324,0.1349693,0.2652605,2040.932,2014.52
2332,0.3084812,0.5364842,2038.232,2029.2
7546,0.6555049,0.5408944,2076.693,2075.423
7511,0.8650288,0.2696705,2040.939,2031.801
7070,0.9632431,0.5475096,2033.223,2069.855
3624,0.2708324,0.9179617,2028.65,2072.155
485,0.501636,0.2939264,2091.256,2090.918
5108,0.7291656,0.9091415,2028.754,2086.536
6242,0.04493954,0.5320742,2038.289,2051.18
3676,0.2708344,0.8813767,2045.784,2062.78
1869,0.5032748,0,2056.022,307.539
1839,0.2806557,0.5836921,2072.687,2069.022
4494,0.8617569,0.2904175,2016.109,2013.526
8120,0.03839397,0.5792819,2033.973,2023.172
1962,0.7488105,0.5792819,1960.096,1959.825
7105,0.7373521,0.8769667,2014.427,2015.908
2684,0.9616081,0.5858971,2019.188,2004.992
6615,0.5000011,0.2882125,2069.366,2053.019
6626,0.5032748,0.5881022,1996.024,1996.813
1744,0.1349714,0.2661617,2080.256,2062.699
7540,0.7946419,0.9113466,1940.189,1943.896
207,0.6571421,0.2718756,2021.279,1921.646
3231,0.9501479,0.2762858,2022.952,1919.298
6597,0.1824396,0.9179617,1947.045,2003.371
6154,0.3510407,0.2674654,2025.462,1921.496
5802,0.7995525,0.5849959,2018.038,2018.522
1123,0.501636,0.5849959,1998.579,1989.181
2913,0.5081835,0.9091415,2003.599,2023.538
6484,0.1808026,0.589406,2084.575,2084.805
7342,0.4983621,0,2070.975,363.295
3186,0.04821339,0.2740807,2056.754,1926.892
2979,0.4885426,0.4337472,2022.804,2031.652
2116,0.4967272,0.7733282,1920.166,1968.141
8098,0.6489593,0.2595465,2046.573,2041.614
5845,0.7062509,0.890197,1954.858,2020.414
9183,0.03184628,0.2617516,1930.878,1919.219
4031,0.2822928,0.8813767,1920.85,1965.913
852,0.5032748,0,1975.636,1776.22
5970,0.9468759,0.2573414,1988.741,1935.689
8584,0.7127985,0.5704616,1975.046,1986.731
7434,0.2839296,0.5704616,1929.986,1930.71
6461,0.3330368,0.2595465,2021.049,2010.36
7391,0.5049097,0.4526914,2024.406,2021.775
8156,0.7308028,0.5805857,2057.283,2039.217
7273,0.7193445,0.926782,1997.447,1998.056
6592,0.6555049,0.2762858,1988.417,1968.524
6796,0.3444931,0.2718756,2046.565,2035.271
1607,0.4983621,0,2049.445,316.657
5695,0.5049097,0.7680168,2048.396,2091.748
1317,0.9436004,0.2829009,1980.175,1992.716
9336,0.05803476,0.2652605,2012.346,2021.578
8146,0.2691954,0.5805857,2014.745,2013.456
8221,0.2528264,0.9245769,2009.252,2025.376
6354,0.7553581,0.8924021,2015.922,1998.816
9954,0.8617569,0.2771871,2029.993,2003.621
7250,0.2708344,0.8769667,2033.604,2027.172
2366,0.7488105,0.5814869,1957.843,1985.215
3045,0.1431558,0.274982,1978.277,1971.01
1882,0.4967272,0.5858971,2012.108,2000.342
4467,0.5032748,0.2793922,2075.464,2053.576
9107,0.5016379,0,2074.051,284.2
9466,0.03839397,0.5704616,1984.371,1976.063
3698,0.2561021,0.5792819,2050.321,2045.542
9125,0.9468759,0.5770768,2013.233,1997.1
3739,0.6489576,0.2718756,2014.763,2008.894
8375,0.8093742,0.593816,2009.504,2008.557
5827,0.1938978,0.5960212,1905.185,1938.504
2578,0.3510407,0.2630553,2012.082,2005.158
4053,0.501636,0.9113466,2036.733,2048.024
4179,0.5049097,0.5982262,2036.156,2026.966
3898,0.1971717,0.9201669,1940.339,1956.42
6720,0.9517849,0.2740807,2038.606,2035.245
5618,0.499999,0,2012.523,387.988
84,0.05148715,0.2718756,2042.419,2044.75
616,0.8093742,0.9069363,2006.181,2017.349
3628,0.03839397,0.2485211,1987.386,2033.83
1219,0.3543164,0.2573414,2002.797,2029.646
6673,0.6473224,0.2595465,2015.984,2034.937
3980,0.8126499,0.8835818,2061.001,2037.191
9019,0.1889892,0.5969225,1999.524,2004.315
1057,0.5016379,0.5969225,2000.495,2011.048
9525,0.8093759,0.5903072,2067.974,2070.413
2595,0.1824414,0.8835818,2065.03,2054.981
9603,0.9403282,0.2595465,2005.577,2003.894
9505,0.498364,0,1998.433,281.567
9947,0.498364,0.885787,2040.347,2024.296
7660,0.3395822,0.2630553,2007.106,2004.522
7752,0.04166578,0.2630553,1956.216,1966.022
2330,0.1513384,0.805503,2043.198,2027.747
966,0.6571421,0.2696705,2009.861,1967.54
3241,0.8568444,0.805503,2036.157,2036.164
7100,0.499999,0.9091415,2010.111,2048.626
4094,0.2430049,0.5298691,2019.337,2001.951
4112,0.9517849,0.2652605,2048.816,1984.443
9100,0.501636,0,2028.911,781.147
3878,0.7471716,0.5298691,2022.635,2005.711
6232,0.4967252,0.6687887,1970.056,2009.838
4508,0.1251499,0.2463161,1997.208,1986.7
4752,0.498364,0,2071.848,286.216
8362,0.7324415,0.6013327,2079.577,2117.526
1150,0.7422628,0.8946072,2022.923,2072.769
9080,0.498364,0.2661617,2071.235,2050.631
8742,0.9517866,0.6057428,2020.597,2039.77
3681,0.2691976,0.885787,2021.727,2083.878
6517,0.8683046,0.2617516,2038.932,2029.826
9589,0.04330462,0.5991275,1955.974,1962.434
9231,0.4967272,0.5969225,2062.222,2056.838
8620,0.2691976,0.5991275,1984.028,1972.413
